,Unnamed: 0,sample_longitude,sample_latitude,row_idx,status,radius,latitude,longitude,panorama_id,uuid
12406,12406,15.628758882052985,44.71699987689612,12406.0,OK,,44.71764788620033,15.62897469112168,888WC3Mhqz2JJVoksXPSJw,eac5f7f0-f37b-4637-baec-6217248a57a8
12407,12407,13.725318069649894,45.42269505102625,12407.0,OK,,45.41981831805894,13.72361329796772,ALRKH9vmn3Y9nwIDhDD-wQ,068d80d7-e206-4f5a-8431-08bdf7a349b8
12408,12408,15.974358026282896,45.81035579256495,12408.0,OK,,45.81035913130994,15.9745408258207,Ya-uY6tN5NOr84AD7yWmHA,7016e390-f7b7-4135-a5d9-e288a7368d27
12409,12409,17.817256430363944,42.8721655641982,12409.0,OK,,42.8704352327746,17.81407687685383,8zl7cQ3hjOuOqQD-nsdXAg,ff276838-bf02-4b09-a39c-818c66845eee
12411,12411,17.539620696506184,43.00377651980573,12411.0,OK,,43.00462892845351,17.53852776176484,oz-4szuPcCAHkQ4Wx3f8EA,64f85e3e-3e31-4208-a0de-f0426ec7c09b
12412,12412,16.761243521301033,45.47570534764729,12412.0,OK,,45.4743092246115,16.76304023862209,8edt5iuovjjxq_NG71-Q8Q,e7799e24-4d7d-4ddf-b2f5-006a4d60e06a
12413,12413,16.627350954755748,45.760824674447406,12413.0,OK,,45.75870528192112,16.63162326216797,vIMrNBpjlYi-PidoEyIjog,710e6b63-6972-4b5a-aac5-888b2a6d0aaf
12414,12414,16.897537161693645,45.27335441862556,12414.0,OK,,45.27229088671726,16.90403814539479,rvp05co0pta-OtaSpXq1kw,0903a2e8-7d14-4b36-934b-41447253817d
12415,12415,18.885189731809827,45.261353767270215,12415.0,OK,,45.25532017431581,18.88393658778443,L9TMpU2H01pYXWKYMGn85Q,7597615f-3f35-4f34-a937-3df5ab794420
12416,12416,16.419750676108066,45.76199982361307,12416.0,OK,,45.76307317303933,16.41586080365122,PCrF9V-kj1O3goWQ5ihZYw,ac6c5c01-03e3-4fae-9254-25daaf595515
12417,12417,13.5854389258525,45.44078044291909,12417.0,OK,,45.43802823800728,13.58740234592904,VYmCrosZ_ratVbjhG_mAXA,44555644-03bf-4de9-bb35-4d7261522526
12418,12418,15.367174937623634,45.37873659739325,12418.0,OK,,45.37303777495779,15.36161062506517,EM-tajHJ3wX-loyPRHX8NQ,b751209d-202c-4a59-91df-9e17af7e499c
12419,12419,17.51734170994191,45.22931246302663,12419.0,OK,,45.23001352431437,17.5176187238477,c2D5jALPlAEtV7Kv3CQXYw,42ef26f9-ce34-4cda-979a-7422119f77c4
12420,12420,15.958627445988933,45.53639728686277,12420.0,OK,,45.53714176517332,15.9493583634829,gj2KpdrgPb4QccC9BZZGvg,46fd255c-2360-4008-a3c8-0d7853521698
12423,12423,16.20231314190194,43.74813288127181,12423.0,OK,,43.74762084686782,16.19274835375639,1x9yKGfVYhPbjCTY29Iijg,ff3865af-e797-48ff-b67b-41e9045eb85f
12426,12426,17.155404627438326,45.46047978086912,12426.0,OK,,45.46093541827113,17.15075981417181,Dg40i3sB_DAiM2lUAMJa3g,6e0a7d33-83fc-4d5a-aa2c-0c4173564bfd
12427,12427,15.10963958860492,45.02553821577254,12427.0,OK,,45.02699376297009,15.11237322626177,RuPUeHoezPdv-hckQbhNSQ,42bf0bb0-595c-4578-8f8a-7455e64c6652
12428,12428,14.03699130421032,45.25646172448982,12428.0,OK,,45.25836199837352,14.03503146789948,tb6yBGHmNTO8uqxxqoSyrw,b56db7d1-643e-4adf-b682-a035d33afa6e
12429,12429,16.006241288036396,44.00185932528297,12429.0,OK,,44.00543041667667,16.00119083530267,aEBqQqif3AOcu-DgYMLbpA,b73b3bd1-0643-4a57-8f7d-dd59e22da5fa
12430,12430,16.562288968415537,46.40671337871357,12430.0,OK,,46.40428682508007,16.5645478077332,cKDFAo-pYMtb4UAbN3oRkw,5ea1b6e2-bc48-49fe-a218-3db2499a5df0
12432,12432,15.830042826349333,43.78602314576363,12432.0,OK,,43.78408426282547,15.82773586897852,81qPvNN2p8BA2ptVkCqmTw,1f03ab37-2907-4780-986c-54ac627f5c34
12435,12435,15.261786595176096,45.23721645264897,12435.0,OK,,45.23740575768628,15.26312838098363,xJ6-D-aFETDSYDZdNnEg8g,5d04aad0-c283-4f79-8c73-0118a86faeb8
12436,12436,15.148791695802416,44.67758515458285,12436.0,OK,,44.67424547732943,15.14734926416877,HVi-9QLU6QjJqXIFWjoP_g,f56551cb-bc92-4e5b-9169-7ab0d7431cda
12438,12438,16.20806139490672,45.902780910337945,12438.0,OK,,45.90045026654434,16.21023055530183,shLfpbpecelpIw0kRBr7wg,db8fe4f5-6d10-44b9-a6af-1f6b0989fc35
12440,12440,15.392414627109524,44.56723418148905,12440.0,OK,,44.56855399708214,15.38770391282848,7FhJnAWa9oEs7mvY1tKbzQ,b975bb9b-d814-4cab-851a-457b731fb346
12441,12441,16.08785786730607,43.71797633556451,12441.0,OK,,43.7256440793373,16.08833631059875,kQL52u4t84CKS83t6ET-mg,a6b0d5a7-481c-4e38-8513-8c2b61df324a
12442,12442,17.233909832901915,45.52801895996627,12442.0,OK,,45.53059781732711,17.23173151875151,kmMasT37P0pv2TdJoM6JYA,756158b3-1cc5-41b0-81a9-64f5fd2bae5f
12443,12443,16.025753547925547,46.13103849554789,12443.0,OK,,46.13079317196974,16.01720367410082,ubZiwxZV1X6d5k6dm8LmJg,9ea38f17-f41b-40e4-bea0-0c088fcce2b9
12446,12446,16.602305628064464,46.36767776849452,12446.0,OK,,46.37573090139589,16.60220204407533,IUyawXUlcT1LdxwCAokedg,89f9a8b7-01b1-4209-9097-ccb13aed240f
12447,12447,18.625966170030523,45.411708332173895,12447.0,OK,,45.40768932197229,18.63183788536779,Wg-mW-bwkhRYQ7uS1h3JVw,1027c182-68f3-4fd2-9158-ff6df126bb7f
12450,12450,13.951108889625964,45.09162173934723,12450.0,OK,,45.09133260069774,13.95770013287775,u0QUCltjRMjWi_bgzEcjEw,b18aac88-647e-42e6-84bb-dcdf0b7bd46f
12451,12451,15.401030616642686,44.66433449607568,12451.0,OK,,44.66460732576435,15.40052135052807,HRMaj8n0gB_gcAgrI7LhlQ,1cdcded6-eb42-44bf-82b5-09a3fe2e98e7
12452,12452,17.29759580591674,45.20743886258612,12452.0,OK,,45.21266223970039,17.30406326105372,EWNOPMizp9JG-0gXVXGOHg,504732cd-0d59-4291-9593-5bb3d0041f6d
12455,12455,16.14327099244043,45.27667560900809,12455.0,OK,,45.28091569213166,16.14598830116491,sbh7AS5zxmoaVDlbBuhOOw,24260ae7-41fb-4a7d-a9c0-11d0709d6d8e
12456,12456,18.05789773571172,45.19144015450733,12456.0,OK,,45.18974413751425,18.05855306243994,5Z48bRWoDjcdRGWgY-SDXQ,e6342341-a924-4ee8-82df-91b9f71f3fc4
12457,12457,16.716767732962442,45.7817477080138,12457.0,OK,,45.78615706584134,16.7264214344372,JjwrNrSq5TF2b1DTNdCUcw,cf4ab5ac-a797-4bc6-90ee-37fcc630eead
12458,12458,15.605821355793124,45.55761473282434,12458.0,OK,,45.55755665925177,15.60606105410127,AuRwj6GuvCIiQOXITiUNMg,37e6565a-3aad-4b18-9207-f97d2c1c2d8d
12459,12459,16.33369254068784,46.16155744017169,12459.0,OK,,46.16150689513314,16.33454116125485,V62hBa8zq2794flw8zWeKw,a0e38110-3f0b-4746-bc20-d524c2d0ec5d
12460,12460,13.824061834201506,44.85665546614207,12460.0,OK,,44.85577502686979,13.82630966153063,9ABfJPxpaJrR1lABdfnsMA,57f29390-0d0f-41c1-8ed6-2b6693e17d34
12461,12461,15.921620187346935,46.079641044215286,12461.0,OK,,46.07810839129498,15.91795108724891,N2qwNOs-TI3LSCf5JDQHMQ,a974be81-b5db-4244-9e40-0e3206736f61
12464,12464,15.755337884112272,43.86662346782993,12464.0,OK,,43.86023230804199,15.74953932436958,l2Hf6Q3swwcfML1SfQAKPg,26fa6b07-1758-4963-8081-79a3b676511f
12465,12465,16.443352759564224,43.935913438302606,12465.0,OK,,43.93587169749961,16.44334851735287,ZtLg4pHP1rDqRE1n3FqNMw,b24ae0cc-ce29-4e22-a7e5-29c21627546a
12467,12467,18.20978838885326,45.26927420745564,12467.0,OK,,45.26258807692095,18.2085732219382,n0mLCtPfw24PHdJZz-8jzw,9ca6caf7-24fe-44c8-bd31-49f7222ec5a7
12468,12468,14.171805498517257,45.313012515769614,12468.0,OK,,45.31539067012898,14.17546440950509,c7O2IbZgLrgY30xszOW18w,dbbb50a0-c9d1-4036-8a87-025a83cf42b9
12470,12470,15.463202878479798,45.352556832592704,12470.0,OK,,45.35144876878148,15.46186058326004,j_Ao49Ahfr7uCiNqeKjhBg,2f45c4c8-e778-493a-995f-2c273689930d
12471,12471,18.193772891983,45.683438189702784,12471.0,OK,,45.68341240158654,18.1939078809695,JhNiSEfxNoEodhuE9GHSUQ,b4623e90-6bd8-4c96-bded-c3f54202f2d3
12473,12473,16.59671412700863,46.23803413225051,12473.0,OK,,46.23768217650569,16.60389023126461,1nIxk-Dnq4K5Nq2-Qwai8Q,89905ffe-f8e8-4b4b-9be8-11a8a001d0a5
12475,12475,16.878140611878447,45.833848686266535,12475.0,OK,,45.83044552827971,16.87341685372122,KhfYvlYEaS1WvKg0L45Whw,1549b6e6-d2f6-4926-b209-cf9acce20db6
12476,12476,18.84242695347896,45.23748688972452,12476.0,OK,,45.23869487006976,18.84801784543031,GTM-IqFqYjqyyUw6HF8sIw,ed439e15-f255-47b8-99f1-cb2c14591800
12477,12477,17.356583300429204,45.30605674428544,12477.0,OK,,45.30977285825116,17.36453952639202,ZFzMfu8F3A6U3IT7lc559A,2f582de5-d0d3-4d77-881a-9b3e1fa95005
12479,12479,14.149952741687818,45.34143126064617,12479.0,OK,,45.33425866821369,14.14737388492792,jZt23OgVrrW0JSU5Z7XEZg,72362366-39cf-4482-8557-dc3be45ef817
12480,12480,17.014876738010074,45.35824827175721,12480.0,OK,,45.35760732034815,17.01585476119477,4Oq-ZSpGKHQam94raDQx5w,0b247af3-f248-4c4f-a207-7e392df34b1b
12481,12481,15.434683947661853,45.298411955073405,12481.0,OK,,45.30266565235931,15.44425430474971,UK6gNjiCG_H41YxK2snVfA,8d7e44e7-9c79-4f44-988d-c2a4e4f54ecc
12483,12483,16.209887202618074,43.76598099785891,12483.0,OK,,43.76438530543446,16.21036640132945,pOC0WyKLce0ocEo0RDSIyQ,11700660-72ce-483f-a394-f133ec57750f
12484,12484,16.43033652142194,43.88481605754462,12484.0,OK,,43.88939311162079,16.4307505641464,h46dmCmrzH1sWGuY-RCt_Q,a65ed8a9-2b0e-43b2-987d-6153d5f3a6e5
12485,12485,14.11433730437409,45.06246546452854,12485.0,OK,,45.06511173596713,14.10978371369858,huHMX3pk4Tj4tJkamtvx4w,7d803ad7-8430-47c6-9b45-ad8524a1a84b
12486,12486,14.260259081845009,45.26005104720139,12486.0,OK,,45.25918754444421,14.26308885610997,iV9SRzGGa-ZEZKxmNhTeGg,698f6424-61e5-484a-9d6b-4d97b09a6d5b
12487,12487,15.505610044734029,44.13771523298835,12487.0,OK,,44.13554111350081,15.50199301877038,SSLSNB3px8P7--1zbhHlAA,33be6d9a-f0fd-4b42-8465-5d26a63ce069
12490,12490,15.205151577566832,44.75001334209378,12490.0,OK,,44.75235913644583,15.20754430399198,-dbUh_kGUcJHSetwdMEeNw,624c3794-675b-47bf-8f6c-0763bd230744
12491,12491,17.62690322018652,45.78468110013338,12491.0,OK,,45.78518713097954,17.6257447893189,xtyvJX2hw4lwJ-owfLpiuQ,d7d44f4a-b0d8-42ed-8955-107537e66c9f
12492,12492,15.27568988953087,44.92441807539097,12492.0,OK,,44.92765625953252,15.27755645414053,M5gUUZPtBmxnqjo7ie7aqw,39ec6b56-e6b5-47a1-8a2f-9442a70b8135
12493,12493,17.195469392790983,45.41732188690703,12493.0,OK,,45.41730796170692,17.19548588838343,d8ebhFHj5Re18XMJj4fjgw,b76653dc-b20a-4030-97a7-243134538a9f
12494,12494,16.472691844997485,46.42665002983307,12494.0,OK,,46.42681584174571,16.47104560014847,8WsQ08CWWkWx595udc0tjg,56dda75e-40da-4f2d-9516-3c1915f71c30
12496,12496,16.24641771019308,45.69819004313547,12496.0,OK,,45.69440460038022,16.24482919209274,4Pkn4N842YUrwp8-GSPvjg,6e1e339e-1d84-4cfc-9e33-89c5ffdb8903
12497,12497,13.9581540797794,45.41957128449409,12497.0,OK,,45.4195018065129,13.95771500614888,Wl0g0UxNm45TRJxOgBfM4w,5c00c1be-a835-4afb-b301-59c4ecec64bf
12498,12498,13.515512493533308,45.482904395579645,12498.0,OK,,45.48045988498854,13.51159750795212,4LKTPO_n_tCp-2N1P1LoiQ,2a6598c8-8ae6-4181-9b8c-12f097d88408
12504,12504,16.355848082307755,45.86453293847854,12504.0,OK,,45.86863771536726,16.35143046200585,D8NeXgZbOvs3ItJqsovbKQ,74634c27-9e8b-427c-92d3-19549350ec6e
12505,12505,16.503642672679117,46.30352373277552,12505.0,OK,,46.30360351383363,16.50347627504912,Hg5tOzS0txNN8cflAKJptw,d2ef5c2f-91e0-4a90-8cbd-a98772d4ec44
12508,12508,18.26692502072659,45.55737603253829,12508.0,OK,,45.55733277728501,18.26693491940296,qZmIgaHnO8X6daliAVYbgA,7d2e8ce7-d3b5-47b4-8141-cde16f6fc81c
12511,12511,17.680180219053323,45.38339895948385,12511.0,OK,,45.38329221369494,17.6757606132464,S4y9Tc1oL8eTl6B7nCC-Fg,a6d8e3da-3b33-4d39-ad8c-d205c92d7b69
12512,12512,15.738266398859292,44.34809001578214,12512.0,OK,,44.34234382752277,15.73324980022999,g8xXiiGVJtkz-jKGxtzChg,8f2a2b55-2766-4f2f-acb0-2f62b9e2eb36
12513,12513,15.590978177449315,45.52073243196967,12513.0,OK,,45.5268546081882,15.58986647644821,lxv0fWt-XIJnx7jrdQMpng,a492aa2e-4cdd-49f3-adf7-b70e2a43189c
12514,12514,13.824305589772504,45.009537009198624,12514.0,OK,,45.00549503855552,13.81306316497446,Ssgnjl4cQYJFcl8qUhPkoQ,d25184ff-def7-4484-953a-ef0701bbd5e7
12515,12515,17.88532126204254,42.79637634075343,12515.0,OK,,42.79151270300022,17.88687509752037,goHCi4MRXFOibpUBuI077w,3706a040-eadf-4583-bf7c-6eaafa551a67
12516,12516,16.181915531696433,45.486013029825024,12516.0,OK,,45.48020136520547,16.18488879186909,ayuOmtCpcI9pqnUifuAN2w,16a15e38-95a7-40f9-876e-19923c8257d6
12517,12517,16.00283818435682,45.51403660768809,12517.0,OK,,45.50554449315035,16.00365967706298,0-NKhRd8PGJkybZV1H3mcA,404491a8-e8d4-4398-82b0-fa97ae07a6d1
12518,12518,16.499634956750846,45.4277649866743,12518.0,OK,,45.42981497569474,16.4879840121235,xLKuiXW6-qQkCFAB-27UPw,f1ea27fb-a4e0-4f36-af70-c359d9b8c147
12519,12519,15.530990640065792,44.0556039412879,12519.0,OK,,44.05877830328399,15.5350709194482,fjJwvc1qZWYD7iBzPLqBLg,51a2e9db-c5bd-450e-bc1c-4df76636bb33
12520,12520,17.486500957291558,45.22611011005645,12520.0,OK,,45.22454438817233,17.48548504199573,Fhbr79SH8ptf0wx1FA0XaA,12a85880-1a5f-4bb7-ab34-7d59d5479054
12521,12521,15.730489027345577,45.30931627871202,12521.0,OK,,45.31413835253576,15.73327824041834,ywqvlY7EAlJWosQIamig6g,6672e7b7-ceec-428c-8494-a11a7608589c
12522,12522,16.5737831150896,46.2656691569967,12522.0,OK,,46.26502011168736,16.57498046279311,z8qJd1kwNas3ETx65R1IlA,e4cf38a0-f7f2-4b33-95a3-77678a5aa414
12523,12523,15.943247342377926,45.89313629891127,12523.0,OK,,45.89358665520535,15.94003541911726,l85qLGJIukw__6euRAu_3Q,e68ed0d0-febe-4c37-bb07-651c7a2b1dab
12524,12524,17.247344916590734,43.19577737037935,12524.0,OK,,43.20012991797844,17.25356323565846,WHonNsDPy7D_HX-_2p5rXA,52310d7b-70a5-4b47-8046-e49dc80b88a4
12525,12525,16.09387172338091,45.77393215837293,12525.0,OK,,45.77530441752006,16.09929691267952,bsiqf6bZju3rmIbCOe5btw,93eb43b0-9976-4800-82a2-09e88ce405b3
12526,12526,15.086404297092084,45.364850632014765,12526.0,OK,,45.3648265114773,15.08632979728654,AuL7-_Bt08MdoD-QfCV0PQ,1deb8870-b7aa-449c-a235-b7ccee7065a5
12527,12527,15.356346665339183,44.50582549966519,12527.0,OK,,44.5056445497495,15.35519963941335,s57ZEuH3pllIyuqJiNndOQ,a1f0a52d-7c11-4cbb-ab29-4c70d8b934e7
12531,12531,16.011925945109308,45.76384090383714,12531.0,OK,,45.76388758340271,16.0115055336853,ix0hf1wI1jSGEZXVWSknag,9a2f2c36-0af8-4d4c-8928-3ee542d63053
12534,12534,15.485617632780183,43.98390414496746,12534.0,OK,,43.98382467101303,15.48628904940369,WW9_tbpqbZmuwsVKWump1w,55ac6a54-779b-46d5-a630-7e40dc30b966
12535,12535,14.906782310834853,44.8842849498623,12535.0,OK,,44.88363225821436,14.91158015492364,roQl17jbzI02SFUEaJK0qA,89935383-04d2-4ef7-9a34-b65d5a7085d6
12536,12536,15.8414566071462,45.491295560339616,12536.0,OK,,45.49456216479499,15.84095768420163,7fczlrtkUDS8Wg7NxVTCKg,1eba43fd-fb99-46b5-ad2e-c34db5cd1411
12537,12537,14.983490048565129,45.1163963630189,12537.0,OK,,45.11150694209812,14.97965583154259,PKTlIusAvfTLKJiT3IuDUQ,2effa595-aadb-490b-b9f7-95ab399a548d
12538,12538,15.681440945120016,44.62360241177774,12538.0,OK,,44.61781557506229,15.67177332984255,cmY1wTFDYOuWb7oU8SMVMw,3737c54f-1c60-4325-93ad-a82642ee22cd
12540,12540,19.15787634787796,45.24991728470759,12540.0,OK,,45.25308844714649,19.16021837700352,CQ9jQrnXdI9EJ5ToICu2ww,374eb399-e7bf-4642-9510-0f987a39b58f
12542,12542,13.750803358316965,45.420480567779926,12542.0,OK,,45.4177076670823,13.75657503191977,l8n666IWqe5MNP-6XIln6Q,2752c82e-e5b2-4c2e-a2a2-49519b31833b
12543,12543,17.522999346863,45.534075667295525,12543.0,OK,,45.53423117196184,17.52281478709234,Z2uXdehaKhTqyL4Qs5PmFA,8a834588-28ce-45b6-a54f-a7d7a11c4c82
12545,12545,17.154912642385494,43.37713205931063,12545.0,OK,,43.37275482067936,17.14728182957499,3Z_33nMZdnrmDIF1H3OkNQ,fe31213f-69c3-4b78-a0ae-b71fbdf17e80
12546,12546,18.317367660203537,42.573340942838655,12546.0,OK,,42.56835830978069,18.3139346125085,0ZlmyaLYlmpJxfkC0pDAFw,e9f0a0d9-8fa8-4863-b83e-d9895b832bc7
12547,12547,15.568387935577466,45.67852984065823,12547.0,OK,,45.68178856377476,15.57109329420314,a4tZdlb-wISyocxbWlnqlA,f46bf1df-bb11-46cd-abdc-9a76fa681164
12548,12548,16.58051392089606,45.843251545620944,12548.0,OK,,45.84311604296795,16.58044400459723,-ZPA3FBsZW66QAapiO5_Nw,d2aa9423-6c64-4aee-9995-7f12c637cb52
12550,12550,15.095765364707011,44.75665069182525,12550.0,OK,,44.75812918786533,15.09205775621985,f84qYbiYYKGl3epZlGQcpQ,856e19e7-297a-46ea-8edd-608394f2301b
12551,12551,15.378692141393614,45.20936647934049,12551.0,OK,,45.21017595220286,15.38052025700629,I-c4zL_SRF07wlR3zp6x-A,a465662e-1258-463d-aaf9-c23746215a34
12552,12552,18.10224855751858,45.52916607093481,12552.0,OK,,45.52942828719001,18.09710114647608,jV31-YnAKPwO9bP_IQJzZg,04d21d09-f63b-4522-8b2a-843611522ab8
12555,12555,13.863813048749106,44.99081265983588,12555.0,OK,,44.99158916818364,13.87157812556075,v8Bbe62x5GYwdAnMhg4DKQ,30070117-0179-4675-8df0-554d4e74c6a0
12558,12558,15.877801590727884,45.90560777300015,12558.0,OK,,45.90653038295344,15.87586202415707,_SGTUYCFjZhFYeeIMtbUQA,ea038fa9-a4cb-436d-987d-d1c3182a1939
12560,12560,14.452618427097113,45.34560132455076,12560.0,OK,,45.3434851367585,14.44914780868855,WKyrKCF28XgyOcC0ZWV3yA,bbe98cd7-de50-4ccb-95ee-17b11cbaa07f
12561,12561,15.802358482143864,44.1019837648949,12561.0,OK,,44.10474509567778,15.80225770525359,_9FEQK5AMQOWOIBitUxWxA,4fde5948-acff-4be3-b89c-571981fb0c47
12564,12564,17.450677029977715,45.79921735756108,12564.0,OK,,45.79406376568689,17.44806713142803,dT9-gQdYWRj7GZl1-JhI9g,37740a5c-d107-411d-bf6f-a5258ba093be
12566,12566,15.391321909319505,45.23174433611736,12566.0,OK,,45.23640384480056,15.39535473960204,UjhLLs4N94zhigfPiUui8A,c1b10038-42f4-41f5-9950-724ff80d5f2b
12567,12567,15.932428075969508,46.01753325730449,12567.0,OK,,46.01812924815732,15.9321224252013,BhKmyCXC8M_xMwpPMpH_eQ,d8b222ca-4d3e-4efa-a677-d32121c7e3a8
12568,12568,17.011746638387322,45.66513727319145,12568.0,OK,,45.66509580950907,17.01563034452008,yrOm73plJYc6c2cRtM1Qqg,dc01146d-f9fc-491a-a972-daf17353ebc5
12569,12569,15.73465493735594,46.035791040454335,12569.0,OK,,46.03502611768524,15.73336417031395,H38T6-SXmN97NkFBXCoCgQ,7e598826-8ffa-4c6e-9730-50616be90e3e
12570,12570,17.09671841307357,45.68229241257252,12570.0,OK,,45.68308748109352,17.10025168922587,nh9DBQdS5YvZR08aMCOjTg,ada60f2b-4c79-4e3e-a65f-75acaf253108
12572,12572,13.878865410715838,45.22451031391528,12572.0,OK,,45.22397825681891,13.87890190068502,5Wk8hLweFrvI7Ix0S3stvA,813a1387-e8cc-4b81-af5e-c76895604823
12577,12577,15.55996336277715,45.622708362385815,12577.0,OK,,45.62267520176456,15.55997972603908,GQAI682HlAY8cb5SnIcPWg,3b138a53-ef00-401a-a4e3-cedb93a2f688
12578,12578,16.78929548008846,46.28929943376894,12578.0,OK,,46.29097643620869,16.79015543323062,2JnYRX1bxBEGlWF0xudRcg,8e65b7e3-b693-4d5b-9f9f-29d42e41db30
12579,12579,17.946379671677274,45.5714519032072,12579.0,OK,,45.57448525562956,17.94050763922412,qfxY_zdF1J_uCauSYby4Mg,335b8e74-3087-4db9-b77f-1a8810601de4
12580,12580,16.12217439372389,46.33429435649487,12580.0,OK,,46.33917050095711,16.12625730207954,6ysCTU2TUjp7F2HSoxWFEQ,91a066bd-7649-402a-929b-a4add97d0bfb
12582,12582,17.15774096818418,45.26681899280256,12582.0,OK,,45.26421221960235,17.15584201356607,4t8Nxlq_T3oqZMKD1ZFHlQ,0ad6ac0d-30a0-417f-b909-37a0d32b1353
12585,12585,18.15299147747956,45.60806457828752,12585.0,OK,,45.61412113662251,18.14736880690302,-HXFiL9W-gkg-jCiZsGV4Q,2898966f-b519-45e0-9505-7b7362763ff2
12587,12587,16.536623136724415,46.28728857810599,12587.0,OK,,46.28622466565836,16.5382305089339,z_RuPuVNW7JQqSB6g7yxvQ,746e9846-60ad-4912-b38a-d33212c7a99e
12588,12588,17.689574080161883,45.33789054482445,12588.0,OK,,45.33882603279159,17.68929258068591,Sv9NVl3Mt0x35FguOxM5Rw,e4096e15-cd94-4e7e-a3dc-c86538c6de2f
12589,12589,17.995183181847466,45.16890988322404,12589.0,OK,,45.16895423531263,17.9952518293695,FqWD1iI4CcR170aQec3PCw,a9d11d63-a940-44c6-91dc-2c419d97c4a4
12590,12590,15.406104389569183,44.73352220547895,12590.0,OK,,44.73680084536355,15.41052859591552,uaDeDE25KoEEWqfHAhnNeQ,9053e49a-3ffd-4142-962b-1d3a08038888
12592,12592,16.256560717030418,46.399824600457606,12592.0,OK,,46.3984930566107,16.2548482628605,NEmgf1SqJKTLkcQjBSJ__A,b65715d5-0e8c-4c2d-97d7-0df475b069f1
12595,12595,15.609327513886033,44.44477966778686,12595.0,OK,,44.44680546172306,15.61565084685775,neHrLQflhaj2uSKBLHRPhQ,9d630938-835b-4ede-9b1a-dabac649f094
12597,12597,17.923196588295433,45.49731472176165,12597.0,OK,,45.50147591090427,17.9195067804533,3sBv5-Qo-Bs67jo2R1setQ,ad7458f8-678b-4955-a66d-fc3cf1feb04d
12598,12598,16.296566850666,46.32145094783587,12598.0,OK,,46.32181438861934,16.29657933339356,Fx_Cs-stOCEKNY4Sfb0TPQ,290dd9de-a638-4485-9f64-9075b8d37317
12599,12599,16.18716798620243,46.10906943529869,12599.0,OK,,46.10699580870109,16.18770807830385,6LNfVM8-wozB5htHk1pwPQ,207dac94-88bd-4521-aab3-6ca29991cec0
12600,12600,14.243845491614776,45.17495813335256,12600.0,OK,,45.17817651340952,14.23340329127415,_S4k894VFZbs-hbNvJhRYg,794af6f4-be0b-4762-bfda-243ae261385c
12602,12602,17.69102181743324,45.75037435769772,12602.0,OK,,45.74652584531226,17.68581457595632,v_MCdHC_PVHFxdK0hsuk1w,4a7d72b3-d83f-41cc-b5a8-57915733f97e
12603,12603,13.83629149428515,45.20395321517108,12603.0,OK,,45.20394518238397,13.83743089290002,d1i9WKgSZbCDzExmq2FfnA,70f3f993-3083-4a75-99af-8d15d072f386
12605,12605,16.381268838073684,45.89576552914008,12605.0,OK,,45.89629918360717,16.38161798217421,P4qgjxVXZPvJXzf2bVpMPA,92b6d98e-9b62-49df-9ba8-3e6b202d9de6
12606,12606,18.722319598515043,45.80470426865512,12606.0,OK,,45.80022454141131,18.73225717397177,40ATeE8DCgPtwHumSTDp8g,1b40efc8-d0b0-43c8-bcea-4cecbdd359da
12607,12607,15.065498829282136,44.79741383479896,12607.0,OK,,44.8018497869799,15.07417385168699,GxNEQUu8X-DhiEW8BOxDCQ,4a24559f-0341-49ba-9a86-91627f51ccb7
12608,12608,15.618910376595844,43.98933831187375,12608.0,OK,,43.99155495590085,15.62144975653683,3m9k47gOlJQ_214TQlHN2g,7b9d8eb1-d20c-4462-b139-6f8eccde3a06
12609,12609,16.273913145582853,45.34725886269208,12609.0,OK,,45.3497388233259,16.27425729598639,6xV3KKTEDMQKSbh9StDB5Q,89fec4fe-9956-4d69-84d2-92957c3d5b7b
12610,12610,14.08909360505153,45.44214619296057,12610.0,OK,,45.43897418674963,14.07730860499532,QYIGszxRfggJ_Yj2Pu1-yw,1fb5387d-0097-47bc-aea3-8b0b59e84cad
12611,12611,16.956809401520115,45.41919644817984,12611.0,OK,,45.41823987943913,16.9523828012989,tPwRTp1XNNFRGXqPocNSaA,a9b0a677-b32d-4b35-a8da-e98bea285208
12612,12612,15.372715952407216,44.03822465636652,12612.0,OK,,44.03616503115692,15.37185855455591,w7Jf3q39XQiMFy7KpLlYiQ,21b270b8-0ed1-4a67-afb6-d341980e19d1
12613,12613,15.79130264649346,45.35870599719652,12613.0,OK,,45.35330742188811,15.79373748702508,zIJJPrtc_zDdL27FyIPsJQ,10e72553-9f3b-417d-9efa-96468bced3de
12615,12615,17.033180634717134,45.299441069130175,12615.0,OK,,45.3047280509367,17.03463338180913,ogdTnut3SZyiTiiRjINCrw,83f594be-7735-46dc-baa2-92fb5602a72e
12616,12616,16.135033343786407,46.03689196114112,12616.0,OK,,46.03536920850927,16.13974895768208,kPIJZm04jhBwPwISBROtwA,c6f08c48-d41d-422a-9f2a-9c3806fdfe63
12617,12617,15.724699967089537,43.95223583228325,12617.0,OK,,43.95165446773459,15.72579276203957,jLztaYyNLk7QP-FrOBW_-Q,b1e5c34d-b303-4fae-8500-05f4d03555bb
12619,12619,18.345021842713887,45.19895351835968,12619.0,OK,,45.19574408457895,18.34483947369072,hGnbx8WmODnbPkGdiqnePw,3f2f54ef-c714-4d5a-9f0d-e2cac6ba839c
